genres,release_year,item_id,title,playtime_forever
Adventure,2011.0,51060.0,Drawn®: The Painted Tower,28.933333333333334
Adventure,2011.0,65080.0,Kaptain Brawe: A Brawe New World,21.733333333333334
Action,2011.0,63200.0,Monday Night Combat,8237.983333333334
Action,2011.0,60340.0,Luxor: 5th Passage,126.0
Simulation,2009.0,47890.0,The Sims™ 3,106869.4
Casual,2011.0,42000.0,Trino,28.266666666666666
Casual,2011.0,47570.0,Mishap 2: An Intentional Haunting - Collector's Edition,8.483333333333334
Action,2011.0,57700.0,Who's That Flying?!,51.6
Adventure,2011.0,63660.0,Myst: Masterpiece Edition,88.18333333333334
RPG,2011.0,7520.0,Two Worlds II HD,8767.383333333333
Casual,2011.0,99200.0,YOU DON’T KNOW JACK®,39.13333333333333
RPG,2011.0,57650.0,DUNGEONS - Steam Special Edition,1556.3833333333332
RPG,2011.0,33770.0,Drakensang: The River of Time,180.65
Strategy,2011.0,47800.0,RISK™: Factions,842.5333333333333
Action,2011.0,63710.0,BIT.TRIP RUNNER,5576.75
Action,2011.0,55100.0,Homefront,10996.633333333333
Casual,2011.0,80200.0,Fate of the World,510.96666666666664
Indie,2011.0,92400.0,B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),13.049999999999999
Free to Play,2013.0,39120.0,RIFT,123957.2
Indie,2011.0,94000.0,Dinner Date,36.016666666666666
Action,2011.0,92700.0,Shadow Harvest: Phantom Ops,26.033333333333335
Racing,2011.0,44620.0,STCC The Game 2 – Expansion Pack for RACE 07,1231.4666666666667
Action,2011.0,91200.0,Anomaly: Warzone Earth,2918.0
Strategy,2010.0,46790.0,Armada 2526,175.98333333333335
Strategy,2011.0,73170.0,Darkest Hour: A Hearts of Iron Game,4355.099999999999
Action,2011.0,70000.0,Dino D-Day,19455.333333333332
Strategy,2011.0,57730.0,Patrician IV: Rise of a Dynasty,517.4666666666667
Action,2011.0,620.0,Portal 2,440657.48333333334
Action,2011.0,91600.0,Sanctum,23565.566666666666
Strategy,2011.0,73020.0,Majesty 2 Collection,2440.6833333333334
Indie,2011.0,98200.0,Frozen Synapse,6674.116666666667
Action,2011.0,22450.0,Hunted: The Demon’s Forge™,593.8333333333334
Adventure,2011.0,42140.0,Hamilton's Great Adventure,429.0833333333333
Adventure,2009.0,46490.0,Still Life 2,135.53333333333333
Adventure,2005.0,46480.0,Still Life,318.95
Action,2011.0,39160.0,Dungeon Siege III,4828.7
Action,2011.0,57900.0,Duke Nukem Forever,11227.65
Action,2011.0,102700.0,A.V.A. Alliance of Valiant Arms™,4849.7
Free to Play,2009.0,9880.0,Champions Online,34262.65
Action,2011.0,99900.0,Spiral Knights,287660.0833333333
Strategy,2011.0,7530.0,Two Worlds II Castle Defense,200.71666666666667
Indie,2011.0,95700.0,The Cat and the Coup,15.75
Strategy,2011.0,49470.0,Magic: The Gathering - Duels of the Planeswalkers 2012,15730.55
Indie,2011.0,91810.0,Ancients of Ooga,118.8
Indie,2011.0,97000.0,Solar 2,5040.95
Strategy,2011.0,46760.0,Ironclads: Schleswig War 1864,9.7
Strategy,2011.0,46830.0,Ironclads: Anglo Russian War 1866,12.45
Strategy,2011.0,46840.0,Ironclads: Chincha Islands War 1866,2.4166666666666665
Action,2011.0,21100.0,F.E.A.R. 3,12153.75
Action,2011.0,99100.0,Dungeons and Dragons: Daggerdale,264.81666666666666
Racing,2011.0,44660.0,RETRO – Expansion Pack for RACE 07,1231.1833333333334
Adventure,2011.0,94590.0,Puzzle Agent 2,452.01666666666665
Action,2011.0,105700.0,Tobe's Vertical Adventure,52.78333333333333
Simulation,2011.0,63950.0,IL-2 Sturmovik: Cliffs of Dover,1507.3666666666666
Indie,2011.0,61100.0,Lucid,327.75
Adventure,2011.0,102200.0,Runespell: Overture,710.9833333333333
Adventure,2010.0,42210.0,Nancy Drew®: Secrets Can Kill REMASTERED,46.6
Action,2011.0,65790.0,ARMA: Cold War Assault,3690.1
Simulation,2011.0,57690.0,Tropico 4,47558.55
Adventure,2011.0,42220.0,Nancy Drew®: The Captive Curse,66.25
Adventure,2010.0,42230.0,Nancy Drew®: Trail of the Twister,36.5
Indie,2011.0,111000.0,The Clockwork Man,28.05
Action,2011.0,38740.0,EDGE,1334.0833333333333
Indie,2011.0,70120.0,Hacker Evolution Duality,1451.0833333333333
Action,2011.0,107200.0,Space Pirates and Zombies,18072.216666666667
Adventure,2011.0,99910.0,Puzzle Pirates,7111.333333333333
Action,2011.0,18070.0,The Baconing,474.01666666666665
Action,2011.0,55150.0,"Warhammer 40,000: Space Marine",35392.7
Strategy,2011.0,63940.0,Men of War: Vietnam,1081.4333333333334
Action,2012.0,98400.0,Hard Reset Extended Edition,1767.2333333333333
Action,2011.0,46520.0,Wasteland Angel,79.66666666666667
Action,2011.0,22230.0,Rock of Ages,3843.1
Action,2011.0,35450.0,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,153763.56666666668
Action,2011.0,33420.0,Call of Juarez®: The Cartel,1316.6
RPG,2011.0,73210.0,Sengoku,464.43333333333334
Action,2011.0,110600.0,Astro Tripper,23.933333333333334
Adventure,2010.0,200080.0,Nancy Drew®: Shadow at the Water's Edge,136.3
Action,2011.0,111400.0,Bunch of Heroes,592.0333333333333
RPG,2011.0,48220.0,Might &amp; Magic: Heroes VI,25438.483333333334
Strategy,2011.0,9420.0,Supreme Commander: Forged Alliance,36928.566666666666
Action,2011.0,113200.0,The Binding of Isaac,273059.4166666667
Racing,2011.0,200230.0,Off-Road Drive,477.6
Strategy,2007.0,9350.0,Supreme Commander,6151.033333333334
Action,2011.0,95900.0,Air Conflicts: Secret Wars,799.2166666666666
Action,2011.0,45770.0,Dead Rising 2: Off the Record,5487.433333333333
Strategy,2011.0,200670.0,Disciples III - Resurrection,331.9666666666667
Casual,2011.0,108210.0,Memoir '44 Online,272.0333333333333
Adventure,2011.0,115100.0,Costume Quest,3686.8166666666666
Action,2011.0,201480.0,Serious Sam: The Random Encounter,244.73333333333332
Indie,2011.0,200910.0,Before the Echo,1293.65
Casual,2011.0,200130.0,Puzzler World 2,333.1666666666667
Simulation,2011.0,201490.0,Airline Tycoon 2,323.2833333333333
RPG,2011.0,65610.0,ArcaniA: Fall of Setarrif,66.18333333333334
Action,2011.0,43190.0,The Haunted: Hells Reach,525.0166666666667
Action,2011.0,55370.0,Saints Row: The Third Initiation Station,195.53333333333333
Action,2011.0,71340.0,Sonic Generations Collection,12331.733333333334
Adventure,2011.0,202670.0,Nancy Drew®: Alibi in Ashes,31.133333333333333
Adventure,2011.0,110800.0,L.A. Noire,35410.8
Indie,2011.0,61310.0,Fractal: Make Blooms Not War,183.18333333333334
Indie,2011.0,91100.0,SkyDrift,679.7166666666667
Strategy,2010.0,46350.0,Real Warfare 1242,15.133333333333333
Strategy,2011.0,202200.0,Galactic Civilizations® II: Ultimate Edition,5139.5
Action,2011.0,113400.0,APB Reloaded,239119.11666666667
Adventure,2012.0,80340.0,Blackwell Unbound,212.53333333333333
Racing,2011.0,201510.0,Flatout 3: Chaos &amp; Destruction,219.45
Action,2011.0,23530.0,Earth Defense Force: Insect Armageddon,1264.8166666666666
Action,2011.0,201310.0,X3: Albion Prelude,9661.45
Action,2013.0,35720.0,Trine 2: Complete Story,23662.633333333335
Action,2011.0,203990.0,SATAZIUS,180.58333333333334
Action,2011.0,204030.0,Fable - The Lost Chapters,15557.966666666667
Indie,2012.0,200390.0,Oil Rush,529.0333333333333
RPG,2012.0,24480.0,King Arthur II: The Role-Playing Wargame,800.2833333333333
Action,2005.0,204340.0,Serious Sam 2,3151.3166666666666
Action,2012.0,203510.0,Fortune Summoners,758.55
Free to Play,2010.0,9900.0,Star Trek Online,124412.96666666666
RPG,2012.0,57740.0,Jagged Alliance - Back in Action,5426.466666666666
Action,2012.0,204390.0,Pineapple Smash Crew,64.81666666666666
Action,2012.0,105800.0,PixelJunk™ Eden,644.9166666666666
Casual,2012.0,111100.0,Snuggle Truck,477.26666666666665
Action,2012.0,203210.0,Titan Attacks!,831.4666666666667
RPG,2012.0,203770.0,Crusader Kings II,164624.18333333332
Action,2012.0,108710.0,Alan Wake,16772.883333333335
Action,2011.0,10220.0,Postal III,1288.1666666666667
RPG,2012.0,108110.0,Starpoint Gemini,90.83333333333333
Action,2012.0,200210.0,Realm of the Mad God,336353.45
Adventure,2012.0,204440.0,Pickers,143.35
Adventure,2012.0,205690.0,1000 Amps,168.53333333333333
Action,2012.0,207490.0,Rayman® Origins,2579.9
Action,2012.0,206760.0,Painkiller: Recurring Evil,77.38333333333334
Action,2012.0,108500.0,Vessel,1199.8833333333332
Casual,2012.0,206690.0,iBomber Defense Pacific,703.3833333333333
Action,2012.0,205830.0,Luxor Evolved,61.6
Adventure,2012.0,115110.0,Stacking,2830.3333333333335
Casual,2012.0,203560.0,Containment: The Zombie Puzzler,107.56666666666666
Action,2012.0,207420.0,Wizorb,745.0333333333333
Strategy,2012.0,73060.0,Defenders of Ardania,136.46666666666667
Simulation,2012.0,207790.0,Jane's Advanced Strike Fighters,87.06666666666666
Casual,2012.0,207710.0,Bumbledore,4.45
Indie,2012.0,207250.0,Cubemen,1451.4333333333334
Adventure,2012.0,208110.0,Myst V,51.766666666666666
Action,2012.0,19320.0,Space Ark,7.6
Action,2012.0,207320.0,Ys: The Oath in Felghana,845.4166666666666
Adventure,2012.0,204180.0,Waveform,1172.0333333333333
Action,2012.0,110630.0,Mutant Storm: Reloaded,20.433333333333334
Action,2012.0,102850.0,Warp,377.48333333333335
Adventure,2012.0,205840.0,Yesterday,133.91666666666666
Action,2012.0,109500.0,Fowl Space,24.366666666666667
Adventure,2012.0,208630.0,Midnight Mysteries 3: Devil on the Mississippi,54.66666666666667
Adventure,2012.0,208640.0,Midnight Mysteries 4: Haunted Houdini,60.833333333333336
Casual,2012.0,206610.0,3SwitcheD,1090.3
Racing,2012.0,202310.0,Ridge Racer™ Unbounded,876.1666666666666
Indie,2012.0,202690.0,Hegemony Gold: Wars of Ancient Greece,321.6166666666667
Action,2012.0,204560.0,Confrontation,252.65
Casual,2012.0,207430.0,"Hack, Slash, Loot",1060.4166666666667
Indie,2014.0,280720.0,Imagine Earth,99.91666666666667
Action,2012.0,202370.0,Scary Girl,6.933333333333334
RPG,2012.0,40390.0,Risen 2: Dark Waters,4734.916666666667
Action,2012.0,203750.0,Binary Domain,2089.8333333333335
Indie,2012.0,209370.0,Analogue: A Hate Story,1135.9
Action,2012.0,98300.0,Toy Soldiers,2693.65
Adventure,2012.0,210230.0,Nancy Drew®: Tomb of the Lost Queen,0.0
Casual,2012.0,211800.0,Dead Hungry Diner,159.98333333333335
Action,2012.0,209100.0,Resident Evil: Operation Raccoon City,1511.8833333333334
Action,2012.0,211010.0,Alien Shooter 2 Conscription,68.28333333333333
Indie,2012.0,205530.0,Gratuitous Tank Battles,202.08333333333334
Casual,2012.0,108200.0,Ticket to Ride,2296.0
Action,2012.0,207350.0,Ys Origin,2514.5833333333335
Action,2012.0,204100.0,Max Payne 3,34989.85
Free to Play,2012.0,212500.0,The Lord of the Rings Online™,46572.316666666666
Indie,2012.0,209790.0,Splice,341.03333333333336
Indie,2012.0,207080.0,Indie Game: The Movie,2359.4166666666665
Action,2012.0,42170.0,Krater,1414.9166666666667
Action,2012.0,213330.0,LEGO® Batman 2 DC Super Heroes™,7057.4
Action,2012.0,212160.0,Vindictus,61805.03333333333
Indie,2012.0,213030.0,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,1432.1666666666667
Adventure,2012.0,203830.0,The Dark Eye: Chains of Satinav,500.98333333333335
Action,2012.0,206480.0,Dungeons &amp; Dragons Online®,15853.183333333332
Action,2012.0,212630.0,Tom Clancy's Ghost Recon: Future Soldier™,9746.733333333334
Casual,2012.0,200010.0,Quantum Conundrum,4965.166666666667
Action,2012.0,17080.0,Tribes: Ascend,50806.9
RPG,2002.0,214170.0,Divine Divinity,770.5833333333334
Action,2012.0,205550.0,Foreign Legion: Multi Massacre,488.55
Action,2012.0,213350.0,MDK2 HD,18.366666666666667
Adventure,2012.0,215160.0,The Book of Unwritten Tales,1086.3833333333332
Action,2012.0,207650.0,A Virus Named TOM,2001.6333333333332
Action,2012.0,207380.0,eXceed 2nd - Vampire REX,336.48333333333335
Action,2012.0,207400.0,eXceed 3rd - Jade Penetrate Black Package,529.2333333333333
Action,2012.0,108700.0,Death Rally,736.4
Indie,2012.0,209270.0,Hero Academy,12518.95
Action,2012.0,115120.0,Iron Brigade,1608.3833333333332
Action,2012.0,212010.0,Galaxy on Fire 2™ Full HD,1527.1333333333332
Action,2012.0,730.0,Counter-Strike: Global Offensive,13086404.45
RPG,2005.0,208580.0,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,40664.13333333333
Action,2010.0,217290.0,Din's Curse,163.03333333333333
Indie,2012.0,207670.0,AVSEQ,19.116666666666667
Indie,2012.0,72000.0,Closure,714.1333333333333
Action,2012.0,200260.0,Batman: Arkham City - Game of the Year Edition,87844.68333333333
Adventure,2011.0,206440.0,To the Moon,4121.45
Action,2012.0,214970.0,Intrusion 2,1369.9833333333333
Action,2012.0,61730.0,Critter Crunch,144.58333333333334
Action,2012.0,205950.0,Jet Set Radio,2397.5666666666666
Adventure,2012.0,205650.0,The Testament of Sherlock Holmes,1208.8333333333333
Action,2012.0,214570.0,ETHER VAPOR Remaster,214.76666666666665
Action,2012.0,65740.0,Carrier Command: Gaea Mission,1810.1833333333334
Animation &amp; Modeling,2012.0,100980.0,3D-Coat V4.8,189.5
Action,2012.0,209670.0,Cortex Command,5359.966666666666
Action,2012.0,205060.0,BIT.TRIP CORE,212.06666666666666
Adventure,2012.0,215510.0,Rocketbirds: Hardboiled Chicken,974.5666666666667
Action,2012.0,208200.0,Doom 3: BFG Edition,8400.1
Casual,2012.0,205190.0,Rocksmith™,3448.75
Adventure,2012.0,219910.0,Edna &amp; Harvey: Harvey's New Eyes,680.2666666666667
Indie,2012.0,218090.0,Unity of Command: Stalingrad Campaign,1100.7666666666667
Action,2012.0,215470.0,Primal Carnage,15145.366666666667
Action,2012.0,223220.0,Giana Sisters: Twisted Dreams,1499.0833333333333
Strategy,2012.0,200370.0,A Game of Dwarves,1928.5166666666667
Action,2012.0,219150.0,Hotline Miami,44757.083333333336
Free to Play,2012.0,215120.0,ROSE Online,1009.4333333333333
Action,2012.0,209080.0,Guns of Icarus Online,57095.9
Action,2006.0,4720.0,Condemned: Criminal Origins,755.5333333333333
RPG,2004.0,219760.0,Beyond Divinity,161.21666666666667
RPG,2012.0,219780.0,Divinity II: Developer's Cut,4025.4666666666667
Action,2003.0,223470.0,POSTAL 2,35534.933333333334
Racing,2012.0,203680.0,F1 RACE STARS™,297.5333333333333
Adventure,2012.0,220740.0,Chaos on Deponia,1388.1833333333334
Indie,2012.0,216130.0,Gemini Wars,208.63333333333333
Action,2012.0,207040.0,Sine Mora,206.41666666666666
Action,2012.0,223730.0,Fly'N,358.4
Action,2012.0,222140.0,Puddle,744.4166666666666
Adventure,2012.0,200490.0,Memento Mori,6.566666666666667
Action,2012.0,202970.0,Call of Duty®: Black Ops II,47108.566666666666
RPG,2004.0,215930.0,Jagged Alliance 2 - Wildfire,417.26666666666665
Action,2012.0,223510.0,Miasmata,726.2333333333333
Action,2012.0,225020.0,Tomb Raider VI: The Angel of Darkness,297.28333333333336
Action,2012.0,209190.0,Stealth Bastard Deluxe,1866.8833333333334
Racing,2005.0,44690.0,GT Legends,83.46666666666667
Adventure,2012.0,221830.0,The Book of Unwritten Tales: The Critter Chronicles,143.23333333333332
Adventure,2012.0,227000.0,Primordia,396.43333333333334
Action,2012.0,212200.0,Mabinogi,28239.7
Strategy,2012.0,209950.0,Triple Town,1873.5166666666667
Action,2003.0,224300.0,Legacy of Kain: Defiance,232.18333333333334
Action,2012.0,224920.0,Legacy of Kain: Soul Reaver,361.4
Action,2001.0,224940.0,Legacy of Kain: Soul Reaver 2,205.0
Action,2012.0,224900.0,Iron Sky: Invasion,128.71666666666667
Adventure,2012.0,105000.0,A New Beginning - Final Cut,304.95
Adventure,2012.0,219950.0,NiGHTS Into Dreams,83.13333333333334
RPG,2012.0,225640.0,Sacred 2 Gold,3112.75
Adventure,2013.0,218700.0,Angelica Weaver: Catch Me When You Can,19.733333333333334
Action,2013.0,211280.0,Primal Fears,154.51666666666665
Action,2013.0,215710.0,Fieldrunners 2,1088.2833333333333
Action,2013.0,209540.0,Strike Suit Zero,2643.0833333333335
Adventure,2013.0,221810.0,The Cave,1760.4833333333333
Action,2013.0,228400.0,Ace Combat Assault Horizon - Enhanced Edition,2396.883333333333
Action,2013.0,220440.0,DmC: Devil May Cry,13678.416666666666
Action,2013.0,227800.0,Retrovirus,249.56666666666666
Casual,2013.0,230760.0,DIVO,5.033333333333333
Simulation,2013.0,231140.0,Cities XL Platinum,4598.85
Action,2013.0,224820.0,Super House of Dead Ninjas,1717.1333333333334
Action,2013.0,228320.0,A Valley Without Wind 2,213.11666666666667
Casual,2013.0,209850.0,Highborn,37.46666666666667
Simulation,2013.0,227760.0,March of the Eagles,670.1833333333334
Action,2013.0,233410.0,Tomb Raider - The Final Hours Digital Book,25.116666666666667
Adventure,2013.0,226740.0,Monster Loves You!,728.5
Adventure,2013.0,230150.0,Incredipede,283.8333333333333
Action,2013.0,207000.0,Alien Spidy,26.566666666666666
Action,2013.0,222660.0,Retro/Grade,516.3166666666667
Action,2013.0,220160.0,Trials Evolution: Gold Edition,16873.966666666667
Action,1997.0,232770.0,POSTAL,889.6166666666667
Action,2013.0,221040.0,Resident Evil 6 / Biohazard 6,25968.45
Indie,2013.0,223280.0,Cut the Rope,87.98333333333333
Action,2013.0,234900.0,Anodyne,979.2166666666667
Adventure,2013.0,233470.0,Evoland,3268.0333333333333
Action,2013.0,233550.0,Another World – 20th Anniversary Edition,136.08333333333334
Indie,2013.0,230650.0,Lords of Football,482.6666666666667
Action,2013.0,227220.0,Sang-Froid - Tales of Werewolves,1139.8666666666666
Indie,2013.0,228440.0,Cubemen 2,1051.4333333333334
Adventure,2013.0,227080.0,Papo &amp; Yo,614.3666666666667
Action,2013.0,233720.0,Surgeon Simulator,35071.21666666667
Massively Multiplayer,2013.0,230330.0,FINAL FANTASY® XI: Ultimate Collection Seekers Edition,1.3333333333333333
Action,2013.0,227480.0,God Mode,4614.083333333333
Indie,2013.0,232050.0,Eador. Masters of the Broken World,3240.15
Action,2013.0,232750.0,Mars: War Logs,1988.7333333333333
Casual,2013.0,234710.0,Poker Night 2,30283.1
Indie,2013.0,220660.0,StarDrive,4815.266666666666
Action,2013.0,210770.0,Sanctum 2,40978.88333333333
Action,2013.0,234290.0,Zack Zero,286.53333333333336
Education,2017.0,234820.0,Driver Fusion Premium,161.88333333333333
Indie,2013.0,222730.0,Reus,9128.75
Action,1983.0,227380.0,Dragon's Lair,59.7
Action,2013.0,235070.0,Bad Bots,128.76666666666668
Action,2013.0,222480.0,Resident Evil Revelations / Biohazard Revelations,5350.283333333334
Action,2013.0,228300.0,Remember Me,5193.833333333333
Casual,2013.0,236290.0,Cranky Cat,70.2
Casual,2013.0,236790.0,Agricultural Simulator 2013 - Steam Edition,502.73333333333335
Indie,2013.0,237570.0,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,877.0666666666666
Casual,2013.0,238930.0,7 Grand Steps: What Ancients Begat,386.18333333333334
Casual,2013.0,235360.0,Prime World: Defenders,2709.2999999999997
Indie,2013.0,231740.0,Knights of Pen and Paper +1 Edition,6274.416666666667
Action,2013.0,229480.0,Dungeons &amp; Dragons: Chronicles of Mystara,294.26666666666665
Strategy,2013.0,231430.0,Company of Heroes 2,191614.2
Action,2013.0,237110.0,Mortal Kombat Komplete Edition,25946.183333333334
Action,2013.0,239800.0,Bleed,1279.6833333333334
Action,2013.0,239660.0,Soldier Front 2,33403.5
Action,2013.0,225360.0,DARK,672.0166666666667
Racing,2013.0,243360.0,TrackMania² Valley,1239.0
Action,1997.0,225160.0,Shadow Warrior Classic Redux,2291.866666666667
RPG,2013.0,39140.0,FINAL FANTASY VII,25066.75
Adventure,2013.0,201420.0,Toki Tori 2+,1014.1166666666667
Action,2013.0,205080.0,BIT.TRIP FATE,226.28333333333333
Action,2013.0,237590.0,R.I.P.D.: The Game,334.2833333333333
Adventure,2013.0,233370.0,The Raven - Legacy of a Master Thief,311.01666666666665
Adventure,2013.0,241320.0,Ittle Dew,694.5333333333333
